epoch,loss,loss/bc_bottom,loss/bc_left,loss/bc_right,loss/bc_top,loss/pde_residual,lr,step
1772,2.257731239296845e-06,3.87997509676552e-08,3.812226267996266e-08,2.2439358815518062e-08,4.232340344856311e-08,2.1160465166758513e-06,,797849
,,,,,,,7.8125e-06,797850
1773,2.2563854145118967e-06,3.949387661350556e-08,3.833258688246133e-08,2.2868553273269754e-08,4.282725285520428e-08,2.1128644220880233e-06,,798299
,,,,,,,7.8125e-06,798300
1774,2.257066398669849e-06,4.020422395001333e-08,3.905531897885339e-08,2.3825284856116014e-08,4.330615155367923e-08,2.110675268340856e-06,,798749
,,,,,,,7.8125e-06,798750
1775,2.2529657144332305e-06,3.9479324698277196e-08,3.7884973380641895e-08,2.254892095265859e-08,4.21031991493237e-08,2.1109494809934404e-06,,799199
,,,,,,,7.8125e-06,799200
1776,2.2485021418106044e-06,3.816556315427988e-08,3.722916019910372e-08,2.152410338851496e-08,4.07556832726641e-08,2.110829200319131e-06,,799649
,,,,,,,7.8125e-06,799650
1777,2.252499598398572e-06,3.853464036751575e-08,3.704080242528107e-08,2.1982334175163487e-08,4.1851897947253747e-08,2.113089067279361e-06,,800099
,,,,,,,7.8125e-06,800100
1778,2.249289309474989e-06,3.8394087908955044e-08,3.7602951863391354e-08,2.206602367493815e-08,4.205876891205662e-08,2.109168235620018e-06,,800549
,,,,,,,7.8125e-06,800550
1779,2.255414983665105e-06,4.022945532256017e-08,3.861650199610267e-08,2.3242096247599875e-08,4.292946442774337e-08,2.1103980998304905e-06,,800999
,,,,,,,7.8125e-06,801000
1780,2.2410449673770927e-06,3.7877597947044706e-08,3.683702587409243e-08,2.0984773030363613e-08,4.0881964480377064e-08,2.104464101648773e-06,,801449
,,,,,,,7.8125e-06,801450
1781,2.251201749459142e-06,3.962278682934084e-08,3.805308068649538e-08,2.302136081766548e-08,4.2263330612968275e-08,2.1082405510242097e-06,,801899
,,,,,,,7.8125e-06,801900
1782,2.2416090814658673e-06,3.802254511242609e-08,3.7011801623521023e-08,2.1600145672096005e-08,4.094485817063287e-08,2.1040298179286765e-06,,802349
,,,,,,,7.8125e-06,802350
1783,2.24362383960397e-06,3.851637231377936e-08,3.704504791812724e-08,2.2308112690438975e-08,4.1187089294680845e-08,2.1045680114184506e-06,,802799
,,,,,,,7.8125e-06,802800
1784,2.246305257358472e-06,3.889805810786129e-08,3.792727909512905e-08,2.2571576607788302e-08,4.219598892518661e-08,2.1047126210760325e-06,,803249
,,,,,,,7.8125e-06,803250
1785,2.244622692160192e-06,3.943328152899994e-08,3.790041702700364e-08,2.305978341610171e-08,4.261029218355361e-08,2.101619429595303e-06,,803699
,,,,,,,7.8125e-06,803700
1786,2.2413250917452388e-06,3.9533411211323255e-08,3.7460992530213844e-08,2.2930636944806793e-08,4.2185082094192694e-08,2.099215180351166e-06,,804149
,,,,,,,7.8125e-06,804150
1787,2.2380465907190228e-06,3.821032024120541e-08,3.685631710936832e-08,2.1872955002777417e-08,4.101871908801513e-08,2.1000876131438417e-06,,804599
,,,,,,,7.8125e-06,804600
1788,2.2411427380575333e-06,3.943012671925317e-08,3.826620087465926e-08,2.3118372993735647e-08,4.2776616027140335e-08,2.0975512597942725e-06,,805049
,,,,,,,7.8125e-06,805050
1789,2.239391733382945e-06,3.978037810270507e-08,3.849226004604134e-08,2.3385650749219167e-08,4.2717378079260016e-08,2.095015361192054e-06,,805499
,,,,,,,7.8125e-06,805500
1790,2.23552638090041e-06,3.8850259898026707e-08,3.6948151205251634e-08,2.2435893143324392e-08,4.162465927493031e-08,2.095666786772199e-06,,805949
,,,,,,,7.8125e-06,805950
1791,2.237087301182328e-06,3.936673564908233e-08,3.764466782740783e-08,2.312647850999383e-08,4.2189316928897824e-08,2.094759793180856e-06,,806399
,,,,,,,7.8125e-06,806400
1792,2.2300141608866397e-06,3.8595011631059606e-08,3.7003321295969727e-08,2.2674695898672326e-08,4.168709466512155e-08,2.0900545223412337e-06,,806849
,,,,,,,7.8125e-06,806850
1793,2.237050011899555e-06,3.855734576063696e-08,3.686083971388143e-08,2.2242202746269868e-08,4.155578636755308e-08,2.097833657899173e-06,,807299
,,,,,,,7.8125e-06,807300
1794,2.231241978734033e-06,3.950674454245018e-08,3.719381780342701e-08,2.22409237693455e-08,4.1544762297007765e-08,2.0907561975036515e-06,,807749
,,,,,,,7.8125e-06,807750
1795,2.229294068456511e-06,3.8612462560649874e-08,3.680646898374107e-08,2.171336532796886e-08,4.0581188187616135e-08,2.0915811091981595e-06,,808199
,,,,,,,7.8125e-06,808200
1796,2.2344643184624147e-06,3.924090918872025e-08,3.784328939104853e-08,2.3260557924231762e-08,4.235510431271905e-08,2.0917652818752686e-06,,808649
,,,,,,,7.8125e-06,808650
1797,2.227736558779725e-06,3.881056187537979e-08,3.7048643264370185e-08,2.2730970883344526e-08,4.186928137528412e-08,2.087278289764072e-06,,809099
,,,,,,,7.8125e-06,809100
1798,2.2290148535830667e-06,3.908381174255737e-08,3.721385866128912e-08,2.2782623787520606e-08,4.169852374502625e-08,2.0882364424323896e-06,,809549
,,,,,,,7.8125e-06,809550
1799,2.222691819042666e-06,3.8209620356610685e-08,3.662282566097019e-08,2.21685940715588e-08,4.082001225924614e-08,2.084872448904207e-06,,809999
,,,,,,,7.8125e-06,810000
1800,2.234899511677213e-06,4.023993938062631e-08,3.863054942598865e-08,2.453625036480389e-08,4.309819345849064e-08,2.088394694510498e-06,,810449
,,,,,,,7.8125e-06,810450
1801,2.220685473730555e-06,3.9080607194819095e-08,3.714284346756358e-08,2.261100817690931e-08,4.1323897193024095e-08,2.080528020087513e-06,,810899
,,,,,,,7.8125e-06,810900
1802,2.2234708012547344e-06,3.9026936349273456e-08,3.713327245691289e-08,2.2751772021933903e-08,4.170000877934399e-08,2.0828606466238853e-06,,811349
,,,,,,,7.8125e-06,811350
1803,2.2221770450414624e-06,3.87415148850323e-08,3.6610408926662785e-08,2.2374111452450052e-08,4.154735933070697e-08,2.0829029381275177e-06,,811799
,,,,,,,7.8125e-06,811800
1804,2.22509720515518e-06,3.946696836010233e-08,3.738744069892164e-08,2.299393564442198e-08,4.199970504714656e-08,2.0832492282352177e-06,,812249
,,,,,,,7.8125e-06,812250
1805,2.2177002847456606e-06,3.810820103922197e-08,3.5977944179421684e-08,2.1959388973868954e-08,4.026961519798533e-08,2.081384081975557e-06,,812699
,,,,,,,7.8125e-06,812700
1806,2.219943326053908e-06,3.9111498040256265e-08,3.689660488248592e-08,2.300377488495542e-08,4.209426407442152e-08,2.078837724184268e-06,,813149
,,,,,,,7.8125e-06,813150
1807,2.22138078243006e-06,3.927752345589397e-08,3.7479022552133756e-08,2.3047736164016897e-08,4.228816408158309e-08,2.079288151435321e-06,,813599
,,,,,,,7.8125e-06,813600
1808,2.217142764493474e-06,3.9069888657650154e-08,3.6664609126546566e-08,2.278761535023932e-08,4.1714031340234214e-08,2.076907776427106e-06,,814049
,,,,,,,7.8125e-06,814050
1809,2.2186432033777237e-06,3.9009638186371376e-08,3.701141793044371e-08,2.2834047541664404e-08,4.172674650249064e-08,2.0780601062142523e-06,,814499
,,,,,,,7.8125e-06,814500
1810,2.214892447227612e-06,3.907701540128983e-08,3.6819692184053565e-08,2.292797951497505e-08,4.16297893934825e-08,2.074438725685468e-06,,814949
,,,,,,,7.8125e-06,814950
1811,2.212092567788204e-06,3.941853066180556e-08,3.6899191258044084e-08,2.2919913078567333e-08,4.1080049584252265e-08,2.0717745883302996e-06,,815399
,,,,,,,7.8125e-06,815400
1812,2.2089511730882805e-06,3.890453470489774e-08,3.675807036529477e-08,2.2606103655675724e-08,4.119655372392117e-08,2.0694872091553407e-06,,815849
,,,,,,,7.8125e-06,815850
1813,2.2074038952268893e-06,3.780051827106945e-08,3.596302278197072e-08,2.1945533390521632e-08,4.08498657122891e-08,2.0708455394924385e-06,,816299
,,,,,,,7.8125e-06,816300
1814,2.214959067714517e-06,3.916004942539075e-08,3.691908290193169e-08,2.274455290773858e-08,4.135309339403648e-08,2.0747852431668434e-06,,816749
,,,,,,,7.8125e-06,816750
1815,2.210064621976926e-06,3.883673471705151e-08,3.679788562749309e-08,2.2826409207254983e-08,4.1149974094878417e-08,2.0704519556602463e-06,,817199
,,,,,,,7.8125e-06,817200
1816,2.2087192519393284e-06,3.862855635361484e-08,3.643937773745165e-08,2.298869361538891e-08,4.11584899495665e-08,2.0695028979389463e-06,,817649
,,,,,,,7.8125e-06,817650
1817,2.2082933810452232e-06,3.858783514942843e-08,3.6195576313957645e-08,2.2644407238203712e-08,4.127704755774175e-08,2.069587480946211e-06,,818099
,,,,,,,7.8125e-06,818100
1818,2.207390934927389e-06,3.912267487748977e-08,3.665484271664354e-08,2.3092916023870202e-08,4.19376426918916e-08,2.066582283077878e-06,,818549
,,,,,,,7.8125e-06,818550
1819,2.2066149085731013e-06,3.854674446301942e-08,3.6538615688641585e-08,2.2739676808214426e-08,4.122335184320036e-08,2.0675674932135735e-06,,818999
,,,,,,,7.8125e-06,819000
1820,2.206253157055471e-06,3.916930424452403e-08,3.6497116440159516e-08,2.2828407608699308e-08,4.113704932251494e-08,2.0666229829657823e-06,,819449
,,,,,,,7.8125e-06,819450
1821,2.2028136754670413e-06,3.871072351557814e-08,3.6635359634829e-08,2.314043001661048e-08,4.163339895058016e-08,2.0626914647436934e-06,,819899
,,,,,,,7.8125e-06,819900
1822,2.2038129827706143e-06,3.9095649384535136e-08,3.693332928378368e-08,2.3718497388358628e-08,4.175264223249542e-08,2.0623119780793786e-06,,820349
,,,,,,,7.8125e-06,820350
1823,2.198676156695001e-06,3.8513530142836316e-08,3.549189031559763e-08,2.288802569694326e-08,4.117215723908885e-08,2.0606107682397123e-06,,820799
,,,,,,,7.8125e-06,820800
1824,2.2004187485435978e-06,3.895207711934745e-08,3.6229938160659e-08,2.293730894109558e-08,4.1078187962284574e-08,2.06122263080033e-06,,821249
,,,,,,,7.8125e-06,821250
1825,2.2047040602046764e-06,3.960169081551612e-08,3.696723638313415e-08,2.3797163350991468e-08,4.203397807600595e-08,2.0623037926270626e-06,,821699
,,,,,,,7.8125e-06,821700
1826,2.1960752292216057e-06,3.831702954926186e-08,3.5780736595825147e-08,2.248950714545117e-08,4.0654555277797044e-08,2.058832478724071e-06,,822149
,,,,,,,7.8125e-06,822150
1827,2.1950886548438575e-06,3.856341734831403e-08,3.569155282434622e-08,2.262255449636541e-08,4.1120120641835456e-08,2.0570917058648774e-06,,822599
,,,,,,,7.8125e-06,822600
1828,2.193970658481703e-06,3.911071289053325e-08,3.603609854962997e-08,2.2803131827231482e-08,4.0941053214282874e-08,2.0550799035845557e-06,,823049
,,,,,,,7.8125e-06,823050
1829,2.1942867078905692e-06,3.9299155929484186e-08,3.638469436850755e-08,2.3547013228153446e-08,4.1143227491602374e-08,2.053910975519102e-06,,823499
,,,,,,,7.8125e-06,823500
1830,2.194796934418264e-06,3.876365184396491e-08,3.6834890693171474e-08,2.353068317972884e-08,4.145493548435297e-08,2.0542127003864152e-06,,823949
,,,,,,,7.8125e-06,823950
1831,2.191859721278888e-06,3.878790622025008e-08,3.6158670724262265e-08,2.3090363399091984e-08,4.083246096797666e-08,2.0529907942545833e-06,,824399
,,,,,,,7.8125e-06,824400
1832,2.188373400713317e-06,3.851657126574537e-08,3.5968607647873796e-08,2.3067466159432115e-08,4.090890115548973e-08,2.0499130641837837e-06,,824849
,,,,,,,7.8125e-06,824850
1833,2.1915386696491623e-06,3.949932647628884e-08,3.609693877137943e-08,2.3377531022106268e-08,4.107762663352332e-08,2.0514878542599035e-06,,825299
,,,,,,,7.8125e-06,825300
1834,2.1912483134656213e-06,3.957983807367782e-08,3.6283068993725465e-08,2.356867767616677e-08,4.137009312898954e-08,2.0504476196947508e-06,,825749
,,,,,,,7.8125e-06,825750
1835,2.184417098760605e-06,3.84140541598299e-08,3.549543592384907e-08,2.2544682565239782e-08,4.0554862579256223e-08,2.0474089978961274e-06,,826199
,,,,,,,7.8125e-06,826200
1836,2.1884998204768635e-06,3.865997300067647e-08,3.55532314699758e-08,2.2902339580355147e-08,4.130320618855876e-08,2.0500822301983135e-06,,826649
,,,,,,,7.8125e-06,826650
1837,2.1889522940909956e-06,3.922874824979772e-08,3.6301727845966525e-08,2.316590119733064e-08,4.131819153485594e-08,2.048936948995106e-06,,827099
,,,,,,,7.8125e-06,827100
1838,2.184367986046709e-06,3.967040740349148e-08,3.643103596573383e-08,2.3497934265037657e-08,4.181269730452186e-08,2.0429567939572735e-06,,827549
,,,,,,,7.8125e-06,827550
1839,2.1783696411148412e-06,3.808668225246947e-08,3.50161393214421e-08,2.2302831581555438e-08,4.03410957972028e-08,2.0426218725333456e-06,,827999
,,,,,,,7.8125e-06,828000
1840,2.182387788707274e-06,3.9044142141619886e-08,3.594487196778573e-08,2.3262234805088156e-08,4.0949093005338e-08,2.0431880329851992e-06,,828449
,,,,,,,7.8125e-06,828450
1841,2.1841631223651348e-06,3.907010537318456e-08,3.559848593681636e-08,2.3245412705819035e-08,4.1355527002906456e-08,2.0448928808036726e-06,,828899
,,,,,,,7.8125e-06,828900
1842,2.1816458684043027e-06,3.906516354845735e-08,3.542089999086784e-08,2.294690482074202e-08,4.106480488985653e-08,2.0431480152183212e-06,,829349
,,,,,,,7.8125e-06,829350
1843,2.181338231821428e-06,3.8676880365073885e-08,3.558500694111899e-08,2.2645524566655695e-08,4.078403748053461e-08,2.0436466456885682e-06,,829799
,,,,,,,7.8125e-06,829800
1844,2.1780615497846156e-06,3.793604719248833e-08,3.5031099798743526e-08,2.2546192468553272e-08,4.050652790965614e-08,2.0420411601662636e-06,,830249
,,,,,,,7.8125e-06,830250
1845,2.1758171442343155e-06,3.789866553915999e-08,3.447161844860602e-08,2.2231320784271702e-08,4.0208590235124575e-08,2.0410070646903478e-06,,830699
,,,,,,,7.8125e-06,830700
1846,2.180356432290864e-06,3.9176452304445775e-08,3.5490302252583206e-08,2.339263005524117e-08,4.092880701023205e-08,2.0413665424712235e-06,,831149
,,,,,,,7.8125e-06,831150
1847,2.1776368157588877e-06,3.935838321922347e-08,3.599645737040191e-08,2.354880379584756e-08,4.1280625140416305e-08,2.0374525320221437e-06,,831599
,,,,,,,7.8125e-06,831600
1848,2.1761552488896996e-06,3.907242174250314e-08,3.57786831273188e-08,2.337285032183445e-08,4.126111718960601e-08,2.036670366578619e-06,,832049
,,,,,,,7.8125e-06,832050
1849,2.1767693851870717e-06,3.8698086513022645e-08,3.50260762616017e-08,2.2802669974453238e-08,4.062574987528933e-08,2.039615992543986e-06,,832499
,,,,,,,7.8125e-06,832500
1850,2.171104597437079e-06,3.874593446084873e-08,3.5322216263011796e-08,2.3025322093417344e-08,4.0352148289457546e-08,2.033658120126347e-06,,832949
,,,,,,,7.8125e-06,832950
1851,2.170891775676864e-06,3.8681854164224205e-08,3.551344462948691e-08,2.3490674294635028e-08,4.120864005585645e-08,2.0319973828009097e-06,,833399
,,,,,,,7.8125e-06,833400
1852,2.171624828406493e-06,3.9505419380247986e-08,3.596871422928416e-08,2.4043361079861825e-08,4.129103814420887e-08,2.030816176556982e-06,,833849
,,,,,,,7.8125e-06,833850
1853,2.176041107304627e-06,3.94389196856082e-08,3.545889981637629e-08,2.3665203130462942e-08,4.1108034309900177e-08,2.036371370195411e-06,,834299
,,,,,,,7.8125e-06,834300
1854,2.1626747184200212e-06,3.8680909142385644e-08,3.5118830510327825e-08,2.2824828249667917e-08,4.071999271104687e-08,2.025330786636914e-06,,834749
,,,,,,,7.8125e-06,834750
1855,2.1653331714333035e-06,3.820127858489286e-08,3.4816160621176095e-08,2.2760289652978827e-08,4.043128143393915e-08,2.0291240616643336e-06,,835199
,,,,,,,7.8125e-06,835200
1856,2.170937250411953e-06,3.852880325894148e-08,3.537984483159562e-08,2.310384950021671e-08,4.092889227536034e-08,2.032995780609781e-06,,835649
,,,,,,,7.8125e-06,835650
1857,2.164520765290945e-06,3.888641586513586e-08,3.517766344884876e-08,2.3442987995281328e-08,4.085363869421599e-08,2.0261613826733083e-06,,836099
,,,,,,,7.8125e-06,836100
1858,2.15880868381646e-06,3.7699500410326436e-08,3.475051002510554e-08,2.2704382374172383e-08,4.007715759257735e-08,2.023577735599247e-06,,836549
,,,,,,,7.8125e-06,836550
1859,2.165441173929139e-06,3.858194475014898e-08,3.505246226609415e-08,2.3069132382147473e-08,4.021509880658414e-08,2.0285233404138125e-06,,836999
,,,,,,,7.8125e-06,837000
1860,2.1607049802696565e-06,3.832958839211642e-08,3.48918582915303e-08,2.3210754207525497e-08,4.0484220420466954e-08,2.0237885109963827e-06,,837449
,,,,,,,7.8125e-06,837450
1861,2.1653438579960493e-06,3.8245580924467504e-08,3.490781352866179e-08,2.320443570624775e-08,4.097041284012448e-08,2.028014250754495e-06,,837899
,,,,,,,7.8125e-06,837900
1862,2.162686314477469e-06,3.908236934080378e-08,3.544755600159988e-08,2.353843875368966e-08,4.07935907276169e-08,2.0238258002791554e-06,,838349
,,,,,,,7.8125e-06,838350
1863,2.1569328509940533e-06,3.856366959098523e-08,3.498772116472537e-08,2.3377985769457155e-08,4.0636905396240763e-08,2.01936768462474e-06,,838799
,,,,,,,7.8125e-06,838800
1864,2.160380518034799e-06,3.942556148217591e-08,3.5549188481809324e-08,2.413424837754974e-08,4.111202756007515e-08,2.0201593997626333e-06,,839249
,,,,,,,7.8125e-06,839250
1865,2.156878736059298e-06,3.949906002276293e-08,3.5884113458450884e-08,2.421936606822328e-08,4.1582520537986056e-08,2.0156935534032527e-06,,839699
,,,,,,,7.8125e-06,839700
1866,2.155055653929594e-06,3.8206454888722874e-08,3.475490473192622e-08,2.2831855517324584e-08,4.013254084611617e-08,2.0191284875181736e-06,,840149
,,,,,,,7.8125e-06,840150
1867,2.153454033759772e-06,3.829242700703617e-08,3.440559837031287e-08,2.284546418707123e-08,4.014676591168609e-08,2.017763563344488e-06,,840599
,,,,,,,7.8125e-06,840600
1868,2.1525859210669296e-06,3.8018050929622405e-08,3.4297663376037235e-08,2.3018179362566116e-08,3.98408381840909e-08,2.0174097699054983e-06,,841049
,,,,,,,7.8125e-06,841050
1869,2.1559978904406307e-06,3.932822423280413e-08,3.5347305527011486e-08,2.3945647242840096e-08,4.133374886805541e-08,2.016042571995058e-06,,841499
,,,,,,,7.8125e-06,841500
1870,2.153559307771502e-06,3.9607993329582314e-08,3.531740944140438e-08,2.3937031912169004e-08,4.118817642506656e-08,2.013508947129594e-06,,841949
,,,,,,,7.8125e-06,841950
1871,2.14905162465584e-06,3.88085830138607e-08,3.4732071441112566e-08,2.3404965077133966e-08,4.04083806415656e-08,2.0116976884310134e-06,,842399
,,,,,,,7.8125e-06,842400
1872,2.1484788703673985e-06,3.849929797183904e-08,3.484404231812732e-08,2.3458836651002457e-08,4.0569602788309567e-08,2.0111074263695627e-06,,842849
,,,,,,,7.8125e-06,842850
1873,2.1502323761524167e-06,3.882201582428024e-08,3.5128934428030334e-08,2.405812615791092e-08,4.1168426889726106e-08,2.0110555851715617e-06,,843299
,,,,,,,7.8125e-06,843300
1874,2.148743305951939e-06,3.9441797383688026e-08,3.5663685338249707e-08,2.4473148840797876e-08,4.152258981093837e-08,2.007640205192729e-06,,843749
,,,,,,,7.8125e-06,843750
1875,2.14499391404388e-06,3.87152212510955e-08,3.4771971968439175e-08,2.333437443269304e-08,4.0214604979382784e-08,2.0079564819752704e-06,,844199
,,,,,,,7.8125e-06,844200
1876,2.145481630577706e-06,3.818511373765432e-08,3.405534698686097e-08,2.2802211674388673e-08,3.990081154370273e-08,2.010538082686253e-06,,844649
,,,,,,,7.8125e-06,844650
1877,2.1453845420182915e-06,3.879095800130017e-08,3.4130501092022314e-08,2.314611435849656e-08,4.0329048545117985e-08,2.0089880763407564e-06,,845099
,,,,,,,7.8125e-06,845100
1878,2.1480848317878554e-06,3.937429582379082e-08,3.53665754460053e-08,2.4231903594795767e-08,4.1415830764890416e-08,2.0076954569958616e-06,,845549
,,,,,,,7.8125e-06,845550
1879,2.1368564375734422e-06,3.7805474306651377e-08,3.410297466643897e-08,2.2311212433123728e-08,3.940912662869778e-08,2.0032287011417793e-06,,845999
,,,,,,,7.8125e-06,846000
1880,2.143074880223139e-06,3.898664502344218e-08,3.448247554160844e-08,2.3623913492087922e-08,4.0407300616607245e-08,2.0055756522197044e-06,,846449
,,,,,,,7.8125e-06,846450
1881,2.1410075987660093e-06,3.794371750132086e-08,3.4394574299767555e-08,2.311534785803815e-08,3.991126718005944e-08,2.005641135838232e-06,,846899
,,,,,,,7.8125e-06,846900
1882,2.142334096788545e-06,3.888027677589889e-08,3.4473480070573714e-08,2.3711931973480205e-08,4.072204262683954e-08,2.0045472410856746e-06,,847349
,,,,,,,7.8125e-06,847350
1883,2.139092885045102e-06,3.881796217797273e-08,3.471180320957501e-08,2.3629924683632453e-08,4.064871106379542e-08,2.0012839740957133e-06,,847799
,,,,,,,7.8125e-06,847800
1884,2.138534910045564e-06,3.9295542819672846e-08,3.498120904055213e-08,2.414763322633462e-08,4.071807424566032e-08,1.9993922251160257e-06,,848249
,,,,,,,7.8125e-06,848250
